Index_x,CardNo,PeoNo,Date,Money,FundMoney,Surplus,CardCount,Type,Dept,year,month,weekday,day,hour,minute,Index_y,Sex,Major,AccessCardNo
117362820,180763,2018763,2019-04-24 08:38:00,1.6,0.0,32.8,585,消费,第二食堂,2019,4,3,24,8,38,763,男,18连锁经营,19354858
117362825,180763,2018763,2019-04-24 08:53:00,1.6,0.0,31.2,586,消费,第二食堂,2019,4,3,24,8,53,763,男,18连锁经营,19354858
117364080,180763,2018763,2019-04-23 11:50:00,4.5,0.0,44.4,582,消费,第二食堂,2019,4,2,23,11,50,763,男,18连锁经营,19354858
117364600,180763,2018763,2019-04-22 16:22:00,0.6,0.0,70.8,577,消费,第二食堂,2019,4,1,22,16,22,763,男,18连锁经营,19354858
117368441,180763,2018763,2019-04-23 11:51:00,3.0,0.0,41.4,583,消费,第二食堂,2019,4,2,23,11,51,763,男,18连锁经营,19354858
117385024,180763,2018763,2019-04-23 18:23:00,7.0,0.0,34.4,584,消费,第四食堂,2019,4,2,23,18,23,763,男,18连锁经营,19354858
117389562,180763,2018763,2019-04-23 09:43:00,2.0,0.0,49.8,580,消费,第一食堂,2019,4,2,23,9,43,763,男,18连锁经营,19354858
117399192,180763,2018763,2019-04-23 11:49:00,0.9,0.0,48.9,581,消费,第二食堂,2019,4,2,23,11,49,763,男,18连锁经营,19354858
116996020,180763,2018763,2019-04-03 21:49:00,2.5,0.0,94.1,511,消费,第二食堂,2019,4,3,3,21,49,763,男,18连锁经营,19354858
116998234,180763,2018763,2019-04-02 08:47:00,1.0,0.0,76.6,515,消费,第二食堂,2019,4,2,2,8,47,763,男,18连锁经营,19354858
117011123,180763,2018763,2019-04-04 12:31:00,5.5,0.0,84.6,513,消费,第二食堂,2019,4,4,4,12,31,763,男,18连锁经营,19354858
117011128,180763,2018763,2019-04-04 17:01:00,7.0,0.0,77.6,514,消费,第二食堂,2019,4,4,4,17,1,763,男,18连锁经营,19354858
117025442,180763,2018763,2019-04-04 07:46:00,4.0,0.0,90.1,512,消费,第一食堂,2019,4,4,4,7,46,763,男,18连锁经营,19354858
117912232,180763,2018763,2019-04-26 16:50:00,1.0,0.0,12.3,595,消费,人文社科,2019,4,5,26,16,50,763,男,18连锁经营,19354858
116929014,180764,2018764,2019-04-05 13:58:00,13.5,0.0,77.3,936,消费,红太阳超市,2019,4,5,5,13,58,764,男,18连锁经营,19611386
116930721,180764,2018764,2019-04-06 17:53:00,8.0,0.0,37.8,950,消费,红太阳超市,2019,4,6,6,17,53,764,男,18连锁经营,19611386
116934563,180764,2018764,2019-04-03 07:42:00,1.5,0.0,11.9,959,消费,第二食堂,2019,4,3,3,7,42,764,男,18连锁经营,19611386
116936767,180764,2018764,2019-04-03 07:42:00,1.6,0.0,10.3,960,消费,第二食堂,2019,4,3,3,7,42,764,男,18连锁经营,19611386
116964651,180764,2018764,2019-04-03 12:50:00,7.0,0.0,2.7,962,消费,第四食堂,2019,4,3,3,12,50,764,男,18连锁经营,19611386
116964809,180764,2018764,2019-04-01 11:53:00,8.0,0.0,49.4,931,消费,第四食堂,2019,4,1,1,11,53,764,男,18连锁经营,19611386
116968663,180764,2018764,2019-04-05 11:31:00,4.5,0.0,90.8,935,消费,第一食堂,2019,4,5,5,11,31,764,男,18连锁经营,19611386
116968744,180764,2018764,2019-04-05 17:42:00,1.0,0.0,75.1,939,消费,第一食堂,2019,4,5,5,17,42,764,男,18连锁经营,19611386
116971355,180764,2018764,2019-04-06 12:57:00,3.0,0.0,45.8,949,消费,第一食堂,2019,4,6,6,12,57,764,男,18连锁经营,19611386
116971753,180764,2018764,2019-04-07 13:26:00,6.5,0.0,16.9,957,消费,第一食堂,2019,4,7,7,13,26,764,男,18连锁经营,19611386
116972225,180764,2018764,2019-04-05 11:29:00,3.5,0.0,95.9,933,消费,第一食堂,2019,4,5,5,11,29,764,男,18连锁经营,19611386
116972493,180764,2018764,2019-04-07 13:28:00,3.5,0.0,13.4,958,消费,第一食堂,2019,4,7,7,13,28,764,男,18连锁经营,19611386
116972718,180764,2018764,2019-04-01 07:39:00,2.0,0.0,61.4,928,消费,第一食堂,2019,4,1,1,7,39,764,男,18连锁经营,19611386
116973490,180764,2018764,2019-04-05 17:43:00,3.0,0.0,65.1,942,消费,第一食堂,2019,4,5,5,17,43,764,男,18连锁经营,19611386
116973686,180764,2018764,2019-04-06 09:29:00,4.0,0.0,56.1,945,消费,第一食堂,2019,4,6,6,9,29,764,男,18连锁经营,19611386
116973687,180764,2018764,2019-04-06 09:30:00,2.0,0.0,54.1,946,消费,第一食堂,2019,4,6,6,9,30,764,男,18连锁经营,19611386
116974094,180764,2018764,2019-04-06 18:56:00,2.5,0.0,34.7,952,消费,第一食堂,2019,4,6,6,18,56,764,男,18连锁经营,19611386
116975470,180764,2018764,2019-04-05 17:43:00,2.5,0.0,72.6,940,消费,第一食堂,2019,4,5,5,17,43,764,男,18连锁经营,19611386
116975885,180764,2018764,2019-04-06 18:56:00,4.0,0.0,30.7,953,消费,第一食堂,2019,4,6,6,18,56,764,男,18连锁经营,19611386
116976277,180764,2018764,2019-04-03 08:43:00,0.6,0.0,9.7,961,消费,第一食堂,2019,4,3,3,8,43,764,男,18连锁经营,19611386
116977419,180764,2018764,2019-04-01 07:40:00,1.5,0.0,59.9,929,消费,第一食堂,2019,4,1,1,7,40,764,男,18连锁经营,19611386
116977823,180764,2018764,2019-04-06 09:29:00,3.0,0.0,60.1,944,消费,第一食堂,2019,4,6,6,9,29,764,男,18连锁经营,19611386
116979968,180764,2018764,2019-04-01 07:40:00,2.5,0.0,57.4,930,消费,第一食堂,2019,4,1,1,7,40,764,男,18连锁经营,19611386
116980376,180764,2018764,2019-04-05 17:43:00,4.5,0.0,68.1,941,消费,第一食堂,2019,4,5,5,17,43,764,男,18连锁经营,19611386
116980652,180764,2018764,2019-04-06 12:56:00,4.5,0.0,48.8,948,消费,第一食堂,2019,4,6,6,12,56,764,男,18连锁经营,19611386
116981433,180764,2018764,2019-04-05 17:55:00,2.0,0.0,63.1,943,消费,第一食堂,2019,4,5,5,17,55,764,男,18连锁经营,19611386
116981642,180764,2018764,2019-04-06 20:37:00,6.5,0.0,24.2,954,消费,第一食堂,2019,4,6,6,20,37,764,男,18连锁经营,19611386
116982446,180764,2018764,2019-04-05 11:30:00,0.6,0.0,95.3,934,消费,第一食堂,2019,4,5,5,11,30,764,男,18连锁经营,19611386
116982951,180764,2018764,2019-04-05 17:41:00,0.6,0.0,76.7,937,消费,第一食堂,2019,4,5,5,17,41,764,男,18连锁经营,19611386
116982952,180764,2018764,2019-04-05 17:41:00,0.6,0.0,76.1,938,消费,第一食堂,2019,4,5,5,17,41,764,男,18连锁经营,19611386
116983491,180764,2018764,2019-04-06 12:56:00,0.8,0.0,53.3,947,消费,第一食堂,2019,4,6,6,12,56,764,男,18连锁经营,19611386
116983827,180764,2018764,2019-04-06 18:55:00,0.6,0.0,37.2,951,消费,第一食堂,2019,4,6,6,18,55,764,男,18连锁经营,19611386
116984482,180764,2018764,2019-04-07 13:24:00,0.6,0.0,23.6,955,消费,第一食堂,2019,4,7,7,13,24,764,男,18连锁经营,19611386
116984483,180764,2018764,2019-04-07 13:24:00,0.2,0.0,23.4,956,消费,第一食堂,2019,4,7,7,13,24,764,男,18连锁经营,19611386
117406768,180764,2018764,2019-04-25 07:29:00,2.0,0.0,50.4,1078,消费,第二食堂,2019,4,4,25,7,29,764,男,18连锁经营,19611386
117409524,180764,2018764,2019-04-25 07:28:00,0.6,0.0,52.4,1077,消费,第二食堂,2019,4,4,25,7,28,764,男,18连锁经营,19611386
117410161,180764,2018764,2019-04-26 07:26:00,0.6,0.0,32.0,1083,消费,第二食堂,2019,4,5,26,7,26,764,男,18连锁经营,19611386
117422334,180764,2018764,2019-04-26 07:26:00,1.5,0.0,30.5,1084,消费,第二食堂,2019,4,5,26,7,26,764,男,18连锁经营,19611386
117423180,180764,2018764,2019-04-25 20:48:00,3.0,0.0,32.6,1082,消费,第五食堂,2019,4,4,25,20,48,764,男,18连锁经营,19611386
117424927,180764,2018764,2019-04-25 12:11:00,7.0,0.0,42.6,1080,消费,第三食堂,2019,4,4,25,12,11,764,男,18连锁经营,19611386
117425911,180764,2018764,2019-04-25 12:11:00,0.8,0.0,49.6,1079,消费,第三食堂,2019,4,4,25,12,11,764,男,18连锁经营,19611386
117427678,180764,2018764,2019-04-25 19:20:00,7.0,0.0,35.6,1081,消费,第四食堂,2019,4,4,25,19,20,764,男,18连锁经营,19611386
117429382,180764,2018764,2019-04-24 18:37:00,8.0,0.0,86.0,1073,消费,第四食堂,2019,4,3,24,18,37,764,男,18连锁经营,19611386
117429968,180764,2018764,2019-04-24 20:11:00,10.0,0.0,76.0,1074,消费,第四食堂,2019,4,3,24,20,11,764,男,18连锁经营,19611386
117430560,180764,2018764,2019-04-24 20:12:00,18.0,0.0,58.0,1075,消费,第四食堂,2019,4,3,24,20,12,764,男,18连锁经营,19611386
117430561,180764,2018764,2019-04-24 20:12:00,5.0,0.0,53.0,1076,消费,第四食堂,2019,4,3,24,20,12,764,男,18连锁经营,19611386
117433101,180764,2018764,2019-04-26 11:52:00,10.0,0.0,18.1,1086,消费,第四食堂,2019,4,5,26,11,52,764,男,18连锁经营,19611386
117438250,180764,2018764,2019-04-26 07:27:00,2.4,0.0,28.1,1085,消费,第二食堂,2019,4,5,26,7,27,764,男,18连锁经营,19611386
117040389,180764,2018764,2019-04-29 07:12:00,1.5,0.0,36.5,977,消费,第二食堂,2019,4,1,29,7,12,764,男,18连锁经营,19611386
117040390,180764,2018764,2019-04-29 07:12:00,3.0,0.0,33.5,978,消费,第二食堂,2019,4,1,29,7,12,764,男,18连锁经营,19611386
117041399,180764,2018764,2019-04-30 09:02:00,1.5,0.0,25.7,984,消费,第二食堂,2019,4,2,30,9,2,764,男,18连锁经营,19611386
117041400,180764,2018764,2019-04-30 09:02:00,1.5,0.0,24.2,985,消费,第二食堂,2019,4,2,30,9,2,764,男,18连锁经营,19611386
117042338,180764,2018764,2019-04-08 07:45:00,1.5,0.0,84.7,995,消费,第二食堂,2019,4,1,8,7,45,764,男,18连锁经营,19611386
117043388,180764,2018764,2019-04-29 07:13:00,1.6,0.0,31.9,979,消费,第二食堂,2019,4,1,29,7,13,764,男,18连锁经营,19611386
117478003,180764,2018764,2019-04-26 19:06:00,7.0,0.0,11.1,1087,消费,第四食堂,2019,4,5,26,19,6,764,男,18连锁经营,19611386
117492971,180764,2018764,2019-04-27 07:46:00,5.9,0.0,5.2,1088,消费,第二食堂,2019,4,6,27,7,46,764,男,18连锁经营,19611386
117045015,180764,2018764,2019-04-08 07:46:00,1.6,0.0,83.1,996,消费,第二食堂,2019,4,1,8,7,46,764,男,18连锁经营,19611386
117049643,180764,2018764,2019-04-29 07:13:00,0.6,0.0,31.3,980,消费,第二食堂,2019,4,1,29,7,13,764,男,18连锁经营,19611386
117049647,180764,2018764,2019-04-29 07:14:00,0.6,0.0,28.7,982,消费,第二食堂,2019,4,1,29,7,14,764,男,18连锁经营,19611386
117055050,180764,2018764,2019-04-08 07:44:00,1.0,0.0,86.2,994,消费,第二食堂,2019,4,1,8,7,44,764,男,18连锁经营,19611386
117057556,180764,2018764,2019-04-29 07:15:00,1.5,0.0,27.2,983,消费,第二食堂,2019,4,1,29,7,15,764,男,18连锁经营,19611386
117062552,180764,2018764,2019-04-30 09:03:00,4.0,0.0,20.2,986,消费,第二食堂,2019,4,2,30,9,3,764,男,18连锁经营,19611386
117064677,180764,2018764,2019-04-29 07:14:00,2.0,0.0,29.3,981,消费,第二食堂,2019,4,1,29,7,14,764,男,18连锁经营,19611386
117068086,180764,2018764,2019-04-30 18:23:00,8.0,0.0,97.2,991,消费,第四食堂,2019,4,2,30,18,23,764,男,18连锁经营,19611386
117068892,180764,2018764,2019-04-08 12:03:00,7.0,0.0,69.1,998,消费,第四食堂,2019,4,1,8,12,3,764,男,18连锁经营,19611386
117069430,180764,2018764,2019-04-02 19:13:00,10.0,0.0,38.0,976,消费,第四食堂,2019,4,2,2,19,13,764,男,18连锁经营,19611386
117069609,180764,2018764,2019-04-30 18:25:00,4.0,0.0,93.2,992,消费,第四食堂,2019,4,2,30,18,25,764,男,18连锁经营,19611386
117069610,180764,2018764,2019-04-30 18:25:00,6.0,0.0,87.2,993,消费,第四食堂,2019,4,2,30,18,25,764,男,18连锁经营,19611386
117070383,180764,2018764,2019-04-08 11:50:00,7.0,0.0,76.1,997,消费,第四食堂,2019,4,1,8,11,50,764,男,18连锁经营,19611386
117070503,180764,2018764,2019-04-02 19:07:00,9.0,0.0,48.0,975,消费,第四食堂,2019,4,2,2,19,7,764,男,18连锁经营,19611386
117071108,180764,2018764,2019-04-30 12:15:00,10.0,0.0,107.7,989,消费,第四食堂,2019,4,2,30,12,15,764,男,18连锁经营,19611386
117077234,180764,2018764,2019-04-30 18:18:00,2.5,0.0,105.2,990,消费,第一食堂,2019,4,2,30,18,18,764,男,18连锁经营,19611386
117091085,180764,2018764,2019-04-10 07:44:00,1.5,0.0,26.4,1009,消费,第二食堂,2019,4,3,10,7,44,764,男,18连锁经营,19611386
117095818,180764,2018764,2019-04-09 07:45:00,2.0,0.0,58.1,1001,消费,第二食堂,2019,4,2,9,7,45,764,男,18连锁经营,19611386
117099397,180764,2018764,2019-04-09 07:46:00,0.6,0.0,57.5,1002,消费,第二食堂,2019,4,2,9,7,46,764,男,18连锁经营,19611386
117100613,180764,2018764,2019-04-10 07:43:00,0.6,0.0,29.9,1007,消费,第二食堂,2019,4,3,10,7,43,764,男,18连锁经营,19611386
117106340,180764,2018764,2019-04-08 21:50:00,2.0,0.0,60.1,1000,消费,第二食堂,2019,4,1,8,21,50,764,男,18连锁经营,19611386
117109096,180764,2018764,2019-04-10 07:44:00,2.0,0.0,27.9,1008,消费,第二食堂,2019,4,3,10,7,44,764,男,18连锁经营,19611386
117114291,180764,2018764,2019-04-08 18:10:00,7.0,0.0,62.1,999,消费,第四食堂,2019,4,1,8,18,10,764,男,18连锁经营,19611386
117114629,180764,2018764,2019-04-09 17:49:00,5.0,0.0,30.5,1006,消费,第四食堂,2019,4,2,9,17,49,764,男,18连锁经营,19611386
117115185,180764,2018764,2019-04-09 17:47:00,7.0,0.0,43.5,1004,消费,第四食堂,2019,4,2,9,17,47,764,男,18连锁经营,19611386
117115209,180764,2018764,2019-04-10 12:00:00,7.0,0.0,19.4,1010,消费,第四食堂,2019,4,3,10,12,0,764,男,18连锁经营,19611386
117115570,180764,2018764,2019-04-09 17:48:00,8.0,0.0,35.5,1005,消费,第四食堂,2019,4,2,9,17,48,764,男,18连锁经营,19611386
117115677,180764,2018764,2019-04-09 11:56:00,7.0,0.0,50.5,1003,消费,第四食堂,2019,4,2,9,11,56,764,男,18连锁经营,19611386
117310518,180764,2018764,2019-04-21 09:10:00,1.5,0.0,69.4,1055,消费,第二食堂,2019,4,7,21,9,10,764,男,18连锁经营,19611386
117311025,180764,2018764,2019-04-22 09:19:00,1.2,0.0,57.7,1058,消费,第二食堂,2019,4,1,22,9,19,764,男,18连锁经营,19611386
117312463,180764,2018764,2019-04-20 21:55:00,1.0,0.0,83.5,1052,消费,第二食堂,2019,4,6,20,21,55,764,男,18连锁经营,19611386
117314520,180764,2018764,2019-04-21 09:09:00,0.6,0.0,70.9,1054,消费,第二食堂,2019,4,7,21,9,9,764,男,18连锁经营,19611386
117320266,180764,2018764,2019-04-22 09:29:00,4.0,0.0,53.7,1059,消费,第二食堂,2019,4,1,22,9,29,764,男,18连锁经营,19611386
117324635,180764,2018764,2019-04-21 09:10:00,3.5,0.0,65.9,1056,消费,第二食堂,2019,4,7,21,9,10,764,男,18连锁经营,19611386
117331834,180764,2018764,2019-04-21 12:25:00,7.0,0.0,58.9,1057,消费,第四食堂,2019,4,7,21,12,25,764,男,18连锁经营,19611386
117332028,180764,2018764,2019-04-20 22:00:00,12.0,0.0,71.5,1053,消费,第四食堂,2019,4,6,20,22,0,764,男,18连锁经营,19611386
117332137,180764,2018764,2019-04-19 18:53:00,8.0,0.0,84.5,1051,消费,第四食堂,2019,4,5,19,18,53,764,男,18连锁经营,19611386
117334458,180764,2018764,2019-04-22 11:50:00,9.0,0.0,41.7,1061,消费,第四食堂,2019,4,1,22,11,50,764,男,18连锁经营,19611386
117132873,180764,2018764,2019-04-12 07:26:00,3.0,0.0,43.6,1020,消费,第二食堂,2019,4,5,12,7,26,764,男,18连锁经营,19611386
117133672,180764,2018764,2019-04-11 07:39:00,1.6,0.0,9.8,1013,消费,第二食堂,2019,4,4,11,7,39,764,男,18连锁经营,19611386
117134198,180764,2018764,2019-04-12 07:26:00,1.6,0.0,48.2,1018,消费,第二食堂,2019,4,5,12,7,26,764,男,18连锁经营,19611386
117134199,180764,2018764,2019-04-12 07:26:00,1.6,0.0,46.6,1019,消费,第二食堂,2019,4,5,12,7,26,764,男,18连锁经营,19611386
117137126,180764,2018764,2019-04-12 07:27:00,0.6,0.0,43.0,1021,消费,第二食堂,2019,4,5,12,7,27,764,男,18连锁经营,19611386
117138294,180764,2018764,2019-04-11 07:38:00,1.0,0.0,11.4,1012,消费,第二食堂,2019,4,4,11,7,38,764,男,18连锁经营,19611386
117142869,180764,2018764,2019-04-11 18:13:00,9.0,0.0,51.8,1016,消费,第二食堂,2019,4,4,11,18,13,764,男,18连锁经营,19611386
117147221,180764,2018764,2019-04-12 11:58:00,7.0,0.0,36.0,1022,消费,第四食堂,2019,4,5,12,11,58,764,男,18连锁经营,19611386
117151127,180764,2018764,2019-04-12 11:59:00,8.0,0.0,28.0,1023,消费,第四食堂,2019,4,5,12,11,59,764,男,18连锁经营,19611386
117154744,180764,2018764,2019-04-11 12:25:00,9.0,0.0,60.8,1015,消费,第四食堂,2019,4,4,11,12,25,764,男,18连锁经营,19611386
117155064,180764,2018764,2019-04-10 18:20:00,7.0,0.0,12.4,1011,消费,第四食堂,2019,4,3,10,18,20,764,男,18连锁经营,19611386
117162723,180764,2018764,2019-04-11 21:50:00,2.0,0.0,49.8,1017,消费,第二食堂,2019,4,4,11,21,50,764,男,18连锁经营,19611386
117177818,180764,2018764,2019-04-13 09:33:00,2.0,0.0,11.5,1026,消费,第二食堂,2019,4,6,13,9,33,764,男,18连锁经营,19611386
117179857,180764,2018764,2019-04-13 09:33:00,0.6,0.0,10.9,1027,消费,第二食堂,2019,4,6,13,9,33,764,男,18连锁经营,19611386
117179937,180764,2018764,2019-04-14 09:08:00,0.6,0.0,1.3,1030,消费,第二食堂,2019,4,7,14,9,8,764,男,18连锁经营,19611386
117189938,180764,2018764,2019-04-14 09:03:00,2.0,0.0,1.9,1029,消费,第二食堂,2019,4,7,14,9,3,764,男,18连锁经营,19611386
117192960,180764,2018764,2019-04-13 09:32:00,4.0,0.0,13.5,1025,消费,第二食堂,2019,4,6,13,9,32,764,男,18连锁经营,19611386
117199024,180764,2018764,2019-04-13 17:46:00,7.0,0.0,3.9,1028,消费,第四食堂,2019,4,6,13,17,46,764,男,18连锁经营,19611386
117201731,180764,2018764,2019-04-12 19:07:00,10.5,0.0,17.5,1024,消费,第四食堂,2019,4,5,12,19,7,764,男,18连锁经营,19611386
117226189,180764,2018764,2019-04-16 07:36:00,0.6,0.0,0.7,1031,消费,第二食堂,2019,4,2,16,7,36,764,男,18连锁经营,19611386
117226223,180764,2018764,2019-04-16 07:40:00,0.6,0.0,0.1,1032,消费,第二食堂,2019,4,2,16,7,40,764,男,18连锁经营,19611386
117247475,180764,2018764,2019-04-16 18:01:00,10.0,0.0,65.1,1037,消费,第四食堂,2019,4,2,16,18,1,764,男,18连锁经营,19611386
117248949,180764,2018764,2019-04-17 11:12:00,6.0,0.0,59.1,1038,消费,第四食堂,2019,4,3,17,11,12,764,男,18连锁经营,19611386
117251790,180764,2018764,2019-04-17 11:15:00,7.0,0.0,52.1,1039,消费,第四食堂,2019,4,3,17,11,15,764,男,18连锁经营,19611386
117252703,180764,2018764,2019-04-16 17:59:00,5.0,0.0,75.1,1036,消费,第四食堂,2019,4,2,16,17,59,764,男,18连锁经营,19611386
117252965,180764,2018764,2019-04-16 11:55:00,10.0,0.0,90.1,1034,消费,第四食堂,2019,4,2,16,11,55,764,男,18连锁经营,19611386
117252966,180764,2018764,2019-04-16 11:55:00,10.0,0.0,80.1,1035,消费,第四食堂,2019,4,2,16,11,55,764,男,18连锁经营,19611386
117263965,180764,2018764,2019-04-17 12:26:00,4.5,0.0,47.6,1040,消费,红太阳超市,2019,4,3,17,12,26,764,男,18连锁经营,19611386
117268256,180764,2018764,2019-04-18 07:29:00,1.5,0.0,36.1,1042,消费,第二食堂,2019,4,4,18,7,29,764,男,18连锁经营,19611386
117270996,180764,2018764,2019-04-18 07:30:00,2.0,0.0,33.5,1044,消费,第二食堂,2019,4,4,18,7,30,764,男,18连锁经营,19611386
117272686,180764,2018764,2019-04-18 07:29:00,0.6,0.0,35.5,1043,消费,第二食堂,2019,4,4,18,7,29,764,男,18连锁经营,19611386
117282438,180764,2018764,2019-04-18 12:25:00,7.0,0.0,26.5,1045,消费,第四食堂,2019,4,4,18,12,25,764,男,18连锁经营,19611386
117282593,180764,2018764,2019-04-19 11:58:00,8.0,0.0,92.5,1050,消费,第四食堂,2019,4,5,19,11,58,764,男,18连锁经营,19611386
117283405,180764,2018764,2019-04-18 17:07:00,9.0,0.0,10.5,1047,消费,第四食堂,2019,4,4,18,17,7,764,男,18连锁经营,19611386
117283822,180764,2018764,2019-04-18 12:26:00,7.0,0.0,19.5,1046,消费,第四食堂,2019,4,4,18,12,26,764,男,18连锁经营,19611386
117285516,180764,2018764,2019-04-17 18:03:00,10.0,0.0,37.6,1041,消费,第四食堂,2019,4,3,17,18,3,764,男,18连锁经营,19611386
117285554,180764,2018764,2019-04-18 17:42:00,10.0,0.0,0.5,1048,消费,第四食堂,2019,4,4,18,17,42,764,男,18连锁经营,19611386
117361615,180764,2018764,2019-04-24 08:53:00,1.5,0.0,1.0,1070,消费,第二食堂,2019,4,3,24,8,53,764,男,18连锁经营,19611386
117364857,180764,2018764,2019-04-23 07:38:00,0.6,0.0,34.1,1063,消费,第二食堂,2019,4,2,23,7,38,764,男,18连锁经营,19611386
117365643,180764,2018764,2019-04-24 08:53:00,0.6,0.0,2.5,1069,消费,第二食堂,2019,4,3,24,8,53,764,男,18连锁经营,19611386
117376993,180764,2018764,2019-04-23 11:55:00,7.0,0.0,18.1,1066,消费,第四食堂,2019,4,2,23,11,55,764,男,18连锁经营,19611386
117377322,180764,2018764,2019-04-24 12:03:00,7.0,0.0,94.0,1072,消费,第四食堂,2019,4,3,24,12,3,764,男,18连锁经营,19611386
117378759,180764,2018764,2019-04-23 17:43:00,8.0,0.0,3.1,1068,消费,第四食堂,2019,4,2,23,17,43,764,男,18连锁经营,19611386
117379184,180764,2018764,2019-04-23 11:57:00,7.0,0.0,11.1,1067,消费,第四食堂,2019,4,2,23,11,57,764,男,18连锁经营,19611386
117379881,180764,2018764,2019-04-22 18:01:00,7.0,0.0,34.7,1062,消费,第四食堂,2019,4,1,22,18,1,764,男,18连锁经营,19611386
117380062,180764,2018764,2019-04-23 11:50:00,7.0,0.0,25.1,1065,消费,第四食堂,2019,4,2,23,11,50,764,男,18连锁经营,19611386
117396066,180764,2018764,2019-04-23 07:43:00,2.0,0.0,32.1,1064,消费,第二食堂,2019,4,2,23,7,43,764,男,18连锁经营,19611386
